# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	105875	106570	+	DLEPHM_00092	gspM	General secretion pathway protein GspM	RefSeq:WP_011164064.1, SO:0001217, UniParc:UPI0000224CDA, UniRef:UniRef100_Q6MMP2, UniRef:UniRef50_A0A4Q6BJ51, UniRef:UniRef90_K7ZF86
contig_2	cds	106570	107535	+	DLEPHM_00093	gspN	type II secretion system protein GspN	GO:0015628, RefSeq:WP_011164063.1, SO:0001217, UniParc:UPI0000224CD9, UniRef:UniRef100_Q6MMP3, UniRef:UniRef50_Q6MMP3, UniRef:UniRef90_Q6MMP3
contig_2	cds	107701	108132	+	DLEPHM_00094	ssb	Single-stranded DNA-binding protein	COG:COG0629, COG:L, RefSeq:WP_011164062.1, SO:0001217, UniParc:UPI0000224CD8, UniRef:UniRef100_Q6MMP4, UniRef:UniRef50_A0A833N1N0, UniRef:UniRef90_Q6MMP4
contig_2	cds	108259	108648	+	DLEPHM_00095		Lipoprotein	RefSeq:WP_011164061.1, SO:0001217, UniParc:UPI0000224CD7, UniRef:UniRef100_Q6MMP5, UniRef:UniRef50_K7Z9M3, UniRef:UniRef90_K7Z9M3
contig_2	cds	108659	109570	+	DLEPHM_00096		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011164060.1, SO:0001217, UniParc:UPI0000224CD6, UniRef:UniRef100_Q6MMP6, UniRef:UniRef50_A0A150WMF6, UniRef:UniRef90_A0A1Z3N9B5
contig_2	cds	109716	110216	+	DLEPHM_00097		hypothetical protein	RefSeq:WP_011164059.1, SO:0001217, UniParc:UPI0000224CD5, UniRef:UniRef100_Q6MMP7, UniRef:UniRef50_K7ZF84, UniRef:UniRef90_K7ZF84
contig_2	cds	110416	111720	+	DLEPHM_00098	piuB	PepSY domain-containing protein	COG:COG3182, COG:P, RefSeq:WP_011164058.1, SO:0001217, UniParc:UPI0000224CD4, UniRef:UniRef100_Q6MMP8, UniRef:UniRef50_A0A150WDV1, UniRef:UniRef90_A0A1Z3NDF0
contig_2	cds	111717	112904	+	DLEPHM_00099		Multidrug resistance protein	RefSeq:WP_011164057.1, SO:0001217, UniParc:UPI0000224CD3, UniRef:UniRef100_Q6MMP9, UniRef:UniRef50_K7YX14, UniRef:UniRef90_K7YX14
contig_2	cds	112897	114648	+	DLEPHM_00100	iucA	Aerobactin siderophore biosynthesis protein iucA	COG:COG4264, COG:P, EC:6.3.2.38, KEGG:K03894, RefSeq:WP_011164056.1, SO:0001217, UniParc:UPI0000224CD2, UniRef:UniRef100_Q6MMQ0, UniRef:UniRef50_K7Z9L8, UniRef:UniRef90_K7Z9L8
contig_2	cds	114645	115625	+	DLEPHM_00101	iucB	Aerobactin siderophore biosynthesis protein iucB	COG:COG1670, COG:JO, RefSeq:WP_011164055.1, SO:0001217, UniParc:UPI0000224CD1, UniRef:UniRef100_Q6MMQ1, UniRef:UniRef50_K7YUE2, UniRef:UniRef90_Q6MMQ1
contig_2	cds	115622	117370	+	DLEPHM_00102	iucC	Putative siderophore biosynthesis protein IucC	COG:COG4264, COG:P, EC:6.3.2.39, KEGG:K03895, RefSeq:WP_011164054.1, SO:0001217, UniParc:UPI0000224CD0, UniRef:UniRef100_Q6MMQ2, UniRef:UniRef50_K7ZF82, UniRef:UniRef90_K7ZF82
contig_2	cds	117367	118644	+	DLEPHM_00103	iucD	L-lysine 6-monooxygenase	COG:COG3486, COG:Q, EC:1.14.13.59, KEGG:K03897, RefSeq:WP_011164053.1, SO:0001217, UniParc:UPI0000224CCF, UniRef:UniRef100_Q6MMQ3, UniRef:UniRef50_Q6MMQ3, UniRef:UniRef90_Q6MMQ3
contig_2	cds	118654	120783	+	DLEPHM_00104	cirA	TonB-dependent receptor	COG:COG1629, COG:P, RefSeq:WP_011164052.1, SO:0001217, UniParc:UPI0000224CCE, UniRef:UniRef100_Q6MMQ4, UniRef:UniRef50_K7YX08, UniRef:UniRef90_K7YX08
contig_2	cds	120784	123390	-	DLEPHM_00105	cHASE	histidine kinase	COG:COG3452, COG:T, SO:0001217, UniRef:UniRef50_K7Z9L5, UniRef:UniRef90_Q6MMQ5
contig_2	cds	123365	125581	-	DLEPHM_00106	spoT	GTP pyrophosphokinase	COG:COG0317, COG:TK, EC:2.7.6.5, EC:3.1.7.2, KEGG:K01139, RefSeq:WP_011164050.1, SO:0001217, UniParc:UPI0000224CCC, UniRef:UniRef100_Q6MMQ6, UniRef:UniRef50_Q6MMQ6, UniRef:UniRef90_Q6MMQ6
contig_2	cds	125713	125952	-	DLEPHM_00107	rpoZ	DNA-directed RNA polymerase subunit omega	COG:COG1758, COG:K, EC:2.7.7.6, GO:0000428, GO:0001054, GO:0001055, GO:0001056, GO:0001057, GO:0001058, GO:0001066, GO:0003677, GO:0003899, GO:0006351, RefSeq:WP_011164049.1, SO:0001217, UniParc:UPI0000224CCB, UniRef:UniRef100_Q6MMQ7, UniRef:UniRef50_Q74AW2, UniRef:UniRef90_Q6MMQ7
contig_2	cds	125988	126545	-	DLEPHM_00108	gmk	guanylate kinase	COG:COG0194, COG:F, EC:2.7.4.8, GO:0004385, GO:0005524, GO:0005829, GO:0006163, RefSeq:WP_038448884.1, SO:0001217, UniParc:UPI000025234A, UniRef:UniRef100_P60549, UniRef:UniRef50_P60549, UniRef:UniRef90_P60549
contig_2	cds	126548	127426	-	DLEPHM_00109	yicC	YicC family protein	COG:COG1561, COG:J, RefSeq:WP_011164047.1, SO:0001217, UniParc:UPI0000224CC9, UniRef:UniRef100_Q6MMQ8, UniRef:UniRef50_M4VB95, UniRef:UniRef90_Q6MMQ8
contig_2	cds	127463	128389	-	DLEPHM_00110	miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	COG:COG0324, COG:J, EC:2.5.1.75, GO:0005524, GO:0005737, GO:0006400, GO:0052381, RefSeq:WP_011164046.1, SO:0001217, UniParc:UPI0000224CC8, UniRef:UniRef100_Q6MMQ9, UniRef:UniRef50_Q6MMQ9, UniRef:UniRef90_Q6MMQ9
contig_2	cds	128389	130269	-	DLEPHM_00111	mutL	DNA mismatch repair endonuclease MutL	COG:COG0323, COG:L, GO:0005524, GO:0006298, GO:0016887, GO:0030983, RefSeq:WP_011164045.1, SO:0001217, UniParc:UPI0000224CC7, UniRef:UniRef100_Q6MMR0, UniRef:UniRef50_A0A514WVZ6, UniRef:UniRef90_Q6MMR0
contig_2	cds	130294	130869	-	DLEPHM_00112		Restriction endonuclease type IV Mrr domain-containing protein	RefSeq:WP_011164044.1, SO:0001217, UniParc:UPI0000224CC6, UniRef:UniRef100_Q6MMR1, UniRef:UniRef50_Q6MMR1, UniRef:UniRef90_Q6MMR1
contig_2	cds	130950	131798	-	DLEPHM_00113		SH3b domain-containing protein	SO:0001217, UniParc:UPI0000224CC5, UniRef:UniRef100_Q6MMR2, UniRef:UniRef50_Q6MMR2, UniRef:UniRef90_Q6MMR2
contig_2	cds	131773	132468	-	DLEPHM_00114	wcaA	Putative glycosyl transferase	COG:COG0463, COG:M, EC:2.4.1.83, KEGG:K00721, RefSeq:WP_011164042.1, SO:0001217, UniParc:UPI0000224CC4, UniRef:UniRef100_Q6MMR3, UniRef:UniRef50_Q6MMR3, UniRef:UniRef90_Q6MMR3
contig_2	cds	132512	132952	-	DLEPHM_00115		hypothetical protein	RefSeq:WP_011164041.1, SO:0001217, UniParc:UPI0000224CC2, UniRef:UniRef100_Q6MMR5, UniRef:UniRef50_Q6MMR5, UniRef:UniRef90_Q6MMR5
contig_2	cds	133031	133690	+	DLEPHM_00116		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_041583714.1, SO:0001217, UniParc:UPI0002E9C9A8, UniRef:UniRef100_Q6MMR4, UniRef:UniRef50_K7YUC5, UniRef:UniRef90_K7YUC5
contig_2	cds	133739	135460	+	DLEPHM_00117	bamA	Bacterial surface antigen (D15) domain-containing protein	COG:COG4775, COG:M, RefSeq:WP_011164039.1, SO:0001217, UniParc:UPI0000224CC1, UniRef:UniRef100_Q6MMR6, UniRef:UniRef50_A0A1Z3N9E1, UniRef:UniRef90_A0A1Z3N9E1
contig_2	cds	135460	137796	+	DLEPHM_00118	tamB	AsmA-like C-terminal domain-containing protein	COG:COG2911, COG:U, RefSeq:WP_011164038.1, SO:0001217, UniParc:UPI0000224CC0, UniRef:UniRef100_Q6MMR7, UniRef:UniRef50_Q6MMR7, UniRef:UniRef90_Q6MMR7
contig_2	cds	137852	138499	+	DLEPHM_00119		DUF72 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6MMR8, UniRef:UniRef90_Q6MMR8
contig_2	cds	138542	139120	+	DLEPHM_00120		Yip1 domain-containing protein	RefSeq:WP_011164036.1, SO:0001217, UniParc:UPI0000224CBE, UniRef:UniRef100_Q6MMR9, UniRef:UniRef50_K7Z9K4, UniRef:UniRef90_K7Z9K4
contig_2	cds	139587	140036	-	DLEPHM_00121	dut	dUTP diphosphatase	COG:COG0756, COG:FV, EC:3.6.1.23, GO:0000287, GO:0004170, GO:0006226, GO:0046081, RefSeq:WP_011164035.1, SO:0001217, UniParc:UPI0000224CBD, UniRef:UniRef100_P61906, UniRef:UniRef50_P61906, UniRef:UniRef90_P61906
contig_2	cds	140056	141324	-	DLEPHM_00122	pqqL	Zinc proteinase	COG:COG0612, COG:R, EC:3.4.24.-, KEGG:K07263, RefSeq:WP_011164034.1, SO:0001217, UniParc:UPI0000224CBC, UniRef:UniRef100_K7ZF76, UniRef:UniRef50_K7ZF76, UniRef:UniRef90_K7ZF76
contig_2	cds	141328	143421	-	DLEPHM_00123	pnp	polyribonucleotide nucleotidyltransferase	COG:COG1185, COG:J, EC:2.7.7.8, GO:0000175, GO:0000287, GO:0003723, GO:0004654, GO:0005829, GO:0006396, GO:0006402, KEGG:K00962, RefSeq:WP_011164033.1, SO:0001217, UniParc:UPI0000224CBB, UniRef:UniRef100_Q6MMS2, UniRef:UniRef50_Q6MMS2, UniRef:UniRef90_Q6MMS2
contig_2	cds	143522	143791	-	DLEPHM_00124	rpsO	30S ribosomal protein S15	COG:COG0184, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022627, RefSeq:WP_011164032.1, SO:0001217, UniParc:UPI0000224CBA, UniRef:UniRef100_Q6MMS3, UniRef:UniRef50_Q6MMS3, UniRef:UniRef90_Q6MMS3
contig_2	cds	143922	144893	-	DLEPHM_00125	truB	tRNA pseudouridine(55) synthase TruB	COG:COG0130, COG:J, EC:5.4.99.25, GO:0001522, GO:0003723, GO:0009451, GO:0009982, GO:0031119, GO:0160148, GO:1990481, KEGG:K03177, SO:0001217, UniRef:UniRef50_Q6MMS4, UniRef:UniRef90_Q6MMS4
contig_2	cds	144838	145242	-	DLEPHM_00126	rbfA	30S ribosome-binding factor RbfA	COG:COG0858, COG:J, GO:0005829, GO:0006364, GO:0030490, GO:0043024, KEGG:K02834, RefSeq:WP_011164030.1, SO:0001217, UniParc:UPI0000224CB8, UniRef:UniRef100_Q6MMS5, UniRef:UniRef50_Q6MMS5, UniRef:UniRef90_Q6MMS5
contig_2	cds	145242	148127	-	DLEPHM_00127	infB	translation initiation factor IF-2	COG:COG0532, COG:J, GO:0003743, GO:0003924, GO:0005525, GO:0005737, GO:0005829, GO:0006413, KEGG:K02519, SO:0001217, UniRef:UniRef50_Q6MMS6, UniRef:UniRef90_Q6MMS6
contig_2	cds	148271	149659	-	DLEPHM_00128	nusA	Transcription termination/antitermination protein NusA	COG:COG0195, COG:K, RefSeq:WP_011164028.1, SO:0001217, UniParc:UPI0000224CB6, UniRef:UniRef100_Q6MMS7, UniRef:UniRef50_M4VRG0, UniRef:UniRef90_A0A514WV65
contig_2	cds	149675	150199	-	DLEPHM_00129	rimP	Ribosome maturation factor RimP	COG:COG0779, COG:J, GO:0000028, GO:0005829, GO:0006412, SO:0001217, UniParc:UPI0000224CB5, UniRef:UniRef100_Q6MMS8, UniRef:UniRef50_Q6MMS8, UniRef:UniRef90_Q6MMS8
contig_2	cds	150417	150854	-	DLEPHM_00130	rimI	Putative peptide N-acetyltransferase	COG:COG0456, COG:J, SO:0001217, UniParc:UPI0000224CB4, UniRef:UniRef100_Q6MMS9, UniRef:UniRef50_Q6MMS9, UniRef:UniRef90_Q6MMS9
contig_2	cds	150857	151486	-	DLEPHM_00131	surA	SurA N-terminal domain-containing protein	RefSeq:WP_144313809.1, SO:0001217, UniParc:UPI00031F45F0, UniRef:UniRef100_Q6MMT0, UniRef:UniRef50_A0A150WM06, UniRef:UniRef90_A0A1Z3N9D1
contig_2	cds	151643	152839	-	DLEPHM_00132		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011164024.1, SO:0001217, UniParc:UPI0000224CB2, UniRef:UniRef100_Q6MMT1, UniRef:UniRef50_Q6MMT1, UniRef:UniRef90_Q6MMT1
contig_2	cds	153148	154047	+	DLEPHM_00133		Putative protease	COG:COG5640, COG:O, RefSeq:WP_011164023.1, SO:0001217, UniParc:UPI0000224CB1, UniRef:UniRef100_Q6MMT2, UniRef:UniRef50_Q6MMT2, UniRef:UniRef90_Q6MMT2
contig_2	tRNA	154166	154247	+	DLEPHM_00134	trnL	tRNA-Leu(caa)	SO:0000264
contig_2	cds	154427	156001	-	DLEPHM_00135		MACPF domain-containing protein	RefSeq:WP_011164022.1, SO:0001217, UniParc:UPI0000224CB0, UniRef:UniRef100_Q6MMT3, UniRef:UniRef50_K7YWX8, UniRef:UniRef90_K7YWX8
contig_2	cds	156018	157235	-	DLEPHM_00136		Collagen-like protein	RefSeq:WP_011164021.1, SO:0001217, UniParc:UPI0000224CAF, UniRef:UniRef100_Q6MMT4, UniRef:UniRef50_Q6MMT4, UniRef:UniRef90_Q6MMT4
contig_2	cds	157250	158527	-	DLEPHM_00137		Collagen-like protein	RefSeq:WP_011164020.1, SO:0001217, UniParc:UPI0000224CAE, UniRef:UniRef100_Q6MMT5, UniRef:UniRef50_Q6MMT5, UniRef:UniRef90_Q6MMT5
contig_2	cds	158640	159446	-	DLEPHM_00138		DUF4423 domain-containing protein	RefSeq:WP_011164019.1, SO:0001217, UniParc:UPI0000224CAD, UniRef:UniRef100_Q6MMT6, UniRef:UniRef50_K7ZF71, UniRef:UniRef90_K7ZF71
contig_2	cds	159593	160750	+	DLEPHM_00139		Lipoprotein	RefSeq:WP_231839308.1, SO:0001217, UniParc:UPI001E45AF76, UniRef:UniRef100_Q6MMT7, UniRef:UniRef50_Q6MMT7, UniRef:UniRef90_Q6MMT7
contig_2	cds	160894	162660	+	DLEPHM_00140	cheY	histidine kinase	COG:COG0784, COG:T, RefSeq:WP_011164017.1, SO:0001217, UniParc:UPI0000224CAB, UniRef:UniRef100_Q6MMT8, UniRef:UniRef50_A0A1Z3N9C6, UniRef:UniRef90_A0A1Z3N9C6
contig_2	cds	162779	164254	+	DLEPHM_00141	adhE	Methylmalonate-semialdehyde dehydrogenase	COG:COG1012, COG:I, RefSeq:WP_011164016.1, SO:0001217, UniParc:UPI0000224CAA, UniRef:UniRef100_Q6MMT9, UniRef:UniRef50_T0SMY0, UniRef:UniRef90_Q6MMT9
contig_2	cds	164270	165517	+	DLEPHM_00142	ribA	GTP cyclohydrolase II	COG:COG0807, COG:H, EC:3.5.4.25, GO:0003935, RefSeq:WP_011164015.1, SO:0001217, UniParc:UPI0000224CA9, UniRef:UniRef100_Q6MMU0, UniRef:UniRef50_A0A1V6Q3B6, UniRef:UniRef90_Q6MMU0
contig_2	cds	165510	166727	+	DLEPHM_00143		Uracil phosphoribosyltransferase	RefSeq:WP_011164014.1, SO:0001217, UniParc:UPI0000224CA8, UniRef:UniRef100_Q6MMU1, UniRef:UniRef50_M4VD67, UniRef:UniRef90_K7YWW7
contig_2	cds	166751	167383	+	DLEPHM_00144	upp	uracil phosphoribosyltransferase	COG:COG0035, COG:F, EC:2.4.2.9, GO:0004845, GO:0009116, RefSeq:WP_011164013.1, SO:0001217, UniParc:UPI0000224CA7, UniRef:UniRef100_Q6MMU2, UniRef:UniRef50_A0A6N6VSL6, UniRef:UniRef90_Q6MMU2
contig_2	cds	167389	168012	+	DLEPHM_00145	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, KEGG:K00876, RefSeq:WP_011164012.1, SO:0001217, UniParc:UPI0000224CA6, UniRef:UniRef100_Q6MMU3, UniRef:UniRef50_A0A928YPE0, UniRef:UniRef90_K7YU97
contig_2	cds	168104	169870	+	DLEPHM_00146	mdlB	ABC transporter ATP-binding protein	COG:COG1132, COG:V, RefSeq:WP_011164011.1, SO:0001217, UniParc:UPI0000224CA5, UniRef:UniRef100_Q6MMU4, UniRef:UniRef50_M4VCN0, UniRef:UniRef90_K7ZF68
contig_2	cds	169982	170440	-	DLEPHM_00147		Host attachment protein	COG:COG5622, COG:M, RefSeq:WP_011164009.1, SO:0001217, UniParc:UPI0000224CA3, UniRef:UniRef100_Q6MMU6, UniRef:UniRef50_Q6MMU6, UniRef:UniRef90_Q6MMU6
contig_2	cds	170607	171737	+	DLEPHM_00148		Bacterial archaeo-eukaryotic release factor family 3	RefSeq:WP_011164008.1, SO:0001217, UniParc:UPI0000224CA2, UniRef:UniRef100_Q6MMU7, UniRef:UniRef50_A0A0B8WCU6, UniRef:UniRef90_K7Z9H7
contig_2	cds	171721	172710	-	DLEPHM_00149	gppA	Ppx/GppA phosphatase N-terminal domain-containing protein	COG:COG0248, COG:FT, RefSeq:WP_011164007.1, SO:0001217, UniParc:UPI0000224CA1, UniRef:UniRef100_Q6MMU8, UniRef:UniRef50_A0A150WLX3, UniRef:UniRef90_K7YU91
contig_2	cds	172891	173121	+	DLEPHM_00150		DUF883 domain-containing protein	RefSeq:WP_011164006.1, SO:0001217, UniParc:UPI0000224CA0, UniRef:UniRef100_Q6MMU9, UniRef:UniRef50_K7ZF66, UniRef:UniRef90_K7ZF66
contig_2	cds	173173	173733	+	DLEPHM_00151		Transmembrane protein	RefSeq:WP_011164005.1, SO:0001217, UniParc:UPI0000224C9F, UniRef:UniRef100_Q6MMV0, UniRef:UniRef50_K7YN00, UniRef:UniRef90_Q6MMV0
contig_2	cds	173727	174683	-	DLEPHM_00152	atoC	Transcription regulator NtrC family	COG:COG2204, COG:T, RefSeq:WP_011164004.1, SO:0001217, UniParc:UPI0000224C9E, UniRef:UniRef100_Q6MMV1, UniRef:UniRef50_A0A514XF82, UniRef:UniRef90_Q6MMV1
contig_2	cds	174680	175435	-	DLEPHM_00153	yajL	Intracellular protease/amidase, putative	COG:COG0693, COG:V, RefSeq:WP_011164003.1, SO:0001217, UniParc:UPI0000224C9D, UniRef:UniRef100_Q6MMV2, UniRef:UniRef50_Q6MMV2, UniRef:UniRef90_Q6MMV2
contig_2	cds	175521	176087	-	DLEPHM_00154	frnE	DSBA-like thioredoxin domain-containing protein	COG:COG2761, COG:O, RefSeq:WP_011164002.1, SO:0001217, UniParc:UPI0000224C9B, UniRef:UniRef100_Q6MMV4, UniRef:UniRef50_K7YU86, UniRef:UniRef90_Q6MMV4
contig_2	cds	176227	176949	+	DLEPHM_00155	rluA	tRNA pseudouridine synthase C	COG:COG0564, COG:J, EC:5.4.99.26, KEGG:K06175, RefSeq:WP_038448852.1, SO:0001217, UniParc:UPI0002DCCF4A, UniRef:UniRef100_UPI0002DCCF4A, UniRef:UniRef50_Q6MN77, UniRef:UniRef90_Q6MMV3
contig_2	cds	177000	179060	+	DLEPHM_00156	pepN	Aminopeptidase	COG:COG0308, COG:E, RefSeq:WP_011164000.1, SO:0001217, UniParc:UPI0000224C9A, UniRef:UniRef100_Q6MMV5, UniRef:UniRef50_A0A150WMK1, UniRef:UniRef90_Q6MMV5
contig_2	cds	179057	179401	-	DLEPHM_00157		hypothetical protein	RefSeq:WP_011163999.1, SO:0001217, UniParc:UPI0000224C99, UniRef:UniRef100_Q6MMV6, UniRef:UniRef50_K7YU81, UniRef:UniRef90_Q6MMV6
contig_2	cds	179657	181885	+	DLEPHM_00158	cls	Phospholipase D family protein	COG:COG1502, COG:I, SO:0001217, UniParc:UPI0000224C98, UniRef:UniRef100_Q6MMV7, UniRef:UniRef50_Q6MMV7, UniRef:UniRef90_Q6MMV7
contig_2	cds	181985	182380	+	DLEPHM_00159		hypothetical protein	RefSeq:WP_011163997.1, SO:0001217, UniParc:UPI0000224C97, UniRef:UniRef100_Q6MMV8, UniRef:UniRef50_K7YWU7, UniRef:UniRef90_K7YWU7
contig_2	cds	182443	182871	-	DLEPHM_00160	bfr	Bacterioferritin	COG:COG2193, COG:P, EC:1.16.3.1, KEGG:K03594, RefSeq:WP_011163996.1, SO:0001217, UniParc:UPI0000224C96, UniRef:UniRef100_Q6MMV9, UniRef:UniRef50_M4V7E9, UniRef:UniRef90_Q6MMV9
contig_2	cds	183074	184480	-	DLEPHM_00161	pilR	Regulator protein pilR	COG:COG2204, COG:T, KEGG:K02667, RefSeq:WP_011163995.1, SO:0001217, UniParc:UPI0000224C95, UniRef:UniRef100_Q6MMW0, UniRef:UniRef50_A0A7C5UMX9, UniRef:UniRef90_Q6MMW0
contig_2	cds	184519	186096	-	DLEPHM_00162		histidine kinase	RefSeq:WP_011163994.1, SO:0001217, UniParc:UPI0000224C94, UniRef:UniRef100_Q6MMW1, UniRef:UniRef50_Q6MMW1, UniRef:UniRef90_Q6MMW1
contig_2	cds	186097	187314	-	DLEPHM_00163	pilC	PilC bacterial type II secretion system protein	COG:COG1459, COG:NU, RefSeq:WP_011163993.1, SO:0001217, UniParc:UPI0000224C93, UniRef:UniRef100_Q6MMW2, UniRef:UniRef50_Q6MMW2, UniRef:UniRef90_Q6MMW2
contig_2	cds	187316	188359	-	DLEPHM_00164	pilT	PilT, twitching motility protein PilT	COG:COG2805, COG:NU, RefSeq:WP_011163992.1, SO:0001217, UniParc:UPI0000224C92, UniRef:UniRef100_Q6MMW3, UniRef:UniRef50_K7YWU2, UniRef:UniRef90_K7YWU2
contig_2	cds	188359	190059	-	DLEPHM_00165	pilB	type IV-A pilus assembly ATPase PilB	COG:COG2804, COG:NU, GO:0009297, GO:0016887, RefSeq:WP_011163991.1, SO:0001217, UniParc:UPI0000224C91, UniRef:UniRef100_Q6MMW4, UniRef:UniRef50_Q6MMW4, UniRef:UniRef90_Q6MMW4
contig_2	cds	190107	190940	-	DLEPHM_00166	aroE	AroE protein	RefSeq:WP_011163990.1, SO:0001217, UniParc:UPI0000224C90, UniRef:UniRef100_Q6MMW5, UniRef:UniRef50_Q6MMW5, UniRef:UniRef90_Q6MMW5
contig_2	cds	190921	191865	-	DLEPHM_00167	ribF	bifunctional riboflavin kinase/FAD synthetase	COG:COG0196, COG:H, EC:2.7.1.26, EC:2.7.7.2, GO:0003919, KEGG:K11753, RefSeq:WP_011163989.1, SO:0001217, UniParc:UPI0000224C8F, UniRef:UniRef100_Q6MMW6, UniRef:UniRef50_A0A4Q6CET0, UniRef:UniRef90_Q6MMW6
contig_2	cds	191938	193806	+	DLEPHM_00168	cHASE2	histidine kinase	COG:COG4252, COG:T, SO:0001217, UniParc:UPI0000224C8E, UniRef:UniRef100_Q6MMW7, UniRef:UniRef50_M4V6Y7, UniRef:UniRef90_K7YWT7
contig_2	cds	193803	195215	+	DLEPHM_00169	atoC	Acetoacetate metabolism regulatory protein atoC	COG:COG2204, COG:T, RefSeq:WP_011163987.1, SO:0001217, UniParc:UPI0000224C8D, UniRef:UniRef100_Q6MMW8, UniRef:UniRef50_A0A958MQR5, UniRef:UniRef90_Q6MMW8
contig_2	cds	195202	196275	-	DLEPHM_00170	rfaF	ADP-heptose:LPS heptosyltransferase II	COG:COG0859, COG:M, RefSeq:WP_157865836.1, SO:0001217, UniParc:UPI0002F07903, UniRef:UniRef100_UPI0002F07903, UniRef:UniRef50_Q6MMW9, UniRef:UniRef90_Q6MMW9
contig_2	cds	196226	197371	-	DLEPHM_00171	rfaF	Putative heptosyltransferase	COG:COG0859, COG:M, RefSeq:WP_011163985.1, SO:0001217, UniParc:UPI0000224C8A, UniRef:UniRef100_Q6MMX1, UniRef:UniRef50_A0A2H0WH80, UniRef:UniRef90_Q6MMX1
contig_2	cds	197483	198604	+	DLEPHM_00172	crp	Cyclic nucleotide-binding domain-containing protein	COG:COG0664, COG:T, RefSeq:WP_050792904.1, SO:0001217, UniParc:UPI0006834490, UniRef:UniRef100_Q6MMX0, UniRef:UniRef50_A0A150WML3, UniRef:UniRef90_A0A1Z3N9J1
contig_2	cds	198605	199789	-	DLEPHM_00173		DUF3108 domain-containing protein	RefSeq:WP_041583510.1, SO:0001217, UniParc:UPI00059FF7BB, UniRef:UniRef100_Q6MMX2, UniRef:UniRef50_K7YWT4, UniRef:UniRef90_Q6MMX2
contig_2	cds	199750	200634	-	DLEPHM_00174	lpxP	Lipid A biosynthesis lauroyl acyltransferase	COG:COG1560, COG:I, EC:2.3.1.-, EC:2.3.1.241, KEGG:K02517, RefSeq:WP_011163982.1, SO:0001217, UniParc:UPI0000224C88, UniRef:UniRef100_Q6MMX3, UniRef:UniRef50_Q6MMX3, UniRef:UniRef90_Q6MMX3
contig_2	cds	200606	201625	-	DLEPHM_00175	lpxK	tetraacyldisaccharide 4'-kinase	COG:COG1663, COG:M, EC:2.7.1.130, GO:0005524, GO:0005886, GO:0009029, GO:0009244, GO:0009245, KEGG:K00912, RefSeq:WP_011163981.1, SO:0001217, UniParc:UPI0000224C87, UniRef:UniRef100_Q6MMX4, UniRef:UniRef50_Q6MMX4, UniRef:UniRef90_Q6MMX4
contig_2	cds	201625	202773	-	DLEPHM_00176	lpxB	lipid-A-disaccharide synthase	COG:COG0763, COG:M, EC:2.4.1.182, GO:0008915, GO:0009245, KEGG:K00748, RefSeq:WP_011163980.1, SO:0001217, UniParc:UPI0000224C86, UniRef:UniRef100_Q6MMX5, UniRef:UniRef50_A0A958SLR5, UniRef:UniRef90_Q6MMX5
contig_2	cds	202773	203699	-	DLEPHM_00177	mviM	Oxidoreductase family protein	COG:COG0673, COG:R, RefSeq:WP_011163979.1, SO:0001217, UniParc:UPI0000224C85, UniRef:UniRef100_Q6MMX6, UniRef:UniRef50_K7YMX4, UniRef:UniRef90_Q6MMX6
contig_2	cds	203692	204516	-	DLEPHM_00178	lpxA	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	COG:COG1043, COG:M, EC:2.3.1.129, GO:0008610, GO:0008780, RefSeq:WP_011163978.1, SO:0001217, UniParc:UPI0000224C84, UniRef:UniRef100_Q6MMX7, UniRef:UniRef50_Q6MMX7, UniRef:UniRef90_Q6MMX7
contig_2	cds	204575	205075	-	DLEPHM_00179	hlpA	Outer membrane protein	COG:COG2825, COG:MO, RefSeq:WP_011163977.1, SO:0001217, UniParc:UPI0000224C83, UniRef:UniRef100_Q6MMX8, UniRef:UniRef50_K7Z9E6, UniRef:UniRef90_K7Z9E6
contig_2	cds	205165	207519	-	DLEPHM_00180	bamA	outer membrane protein assembly factor BamA	COG:COG4775, COG:M, GO:0009279, GO:0071709, KEGG:K07277, SO:0001217, UniRef:UniRef50_A0A1W9HNR0, UniRef:UniRef90_K7YU59
contig_2	cds	207732	208415	-	DLEPHM_00181	lolD	Lipoprotein-releasing system ATP-binding protein LolD	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0016887, GO:0022857, RefSeq:WP_226988089.1, SO:0001217, UniParc:UPI000302C5B6, UniRef:UniRef100_UPI000302C5B6, UniRef:UniRef50_Q6MMY0, UniRef:UniRef90_Q6MMY0
